"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","value_1_1","value_2_1","mourn_1_1","mourn_2_1","identity_stability_1_1","identity_stability_2_1","abandonment_1","reassurance_need_1","closeness_scare_1","parasocial_1_1","parasocial_2_1","comp_1","comp_2","age","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","edu","edu_8_TEXT","ai_companion_app","app_coding","gender_rep","relationship_rep","months_rep","hours_rep","subscription_rep","revert_prompt","change_type","change_prompt","prolific_id_anon"
"2024-02-05 08:25:38","2024-02-05 08:34:22","0","100","523","1","2024-02-05 08:34:22","R_3KJhC1HnkkbNfn7","anonymous","EN","1","1","2","2",442,"98","98","97","21","98","96","93","65","5","74","100","4","1","32","1","","1","","5","","ChatGPT","chatgpt","3","1","9","2","2","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",442
"2024-02-05 08:29:06","2024-02-05 08:36:27","0","100","441","1","2024-02-05 08:36:28","R_5FzRxafOdhfERZn","anonymous","EN","0.8999999761581421","1","2","2",156,"30","34","37","62","34","37","34","65","59","36","38","1","1","26","1","","3","","4","","you","other","2","1","1","1","2","","control","your AI companion thinks and acts the same way as before the update.",156
"2024-02-05 08:36:41","2024-02-05 08:39:23","0","100","162","1","2024-02-05 08:39:23","R_3OsiJrjrxk9zYZj","anonymous","EN","1","1","2","2",166,"95","0","0","85","95","8","0","0","0","62","94","3","2","39","2","","3","","4","","Replicka","replika","1","1","36","2","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",166
"2024-02-05 08:43:10","2024-02-05 08:45:01","0","100","111","1","2024-02-05 08:45:02","R_3vhW3Tad0Kcsu7a","anonymous","EN","1","1","2","2",131,"84","50","50","50","79","50","50","0","0","11","0","3","2","33","2","","3","","3","",NA,"other","1","1","1","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",131
"2024-02-05 08:43:43","2024-02-05 08:47:13","0","100","210","1","2024-02-05 08:47:14","R_3MXUJGE7u9W2xQe","anonymous","EN","0.8999999761581421","1","2","2",289,"70","77","73","73","84","75","68","87","90","72","93","4","2","38","1","","1","","4","","Bard ","bard","2","3","5","8","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",289
"2024-02-05 08:56:49","2024-02-05 09:02:10","0","100","321","1","2024-02-05 09:02:12","R_1wfywxnuk7NWtQl","anonymous","EN","0.8999999761581421","1","2","2",68,"50","50","50","50","66","72","73","50","0","0","0","3","2","51","2","","4","","3","","ChatGPT","chatgpt","1","3","7","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",68
"2024-02-05 09:03:06","2024-02-05 09:06:23","0","100","196","1","2024-02-05 09:06:24","R_5fiVFQaB4uCSl0F","anonymous","EN","1","1","2","2",47,"4","12","10","9","12","5","88","88","7","0","0","1","2","31","1","","3","","7","","Replika","replika","1","1","2","1","2","","control","your AI companion thinks and acts the same way as before the update.",47
"2024-02-05 09:01:00","2024-02-05 09:07:59","0","100","418","1","2024-02-05 09:07:59","R_3Cx75MLuHJrRlol","anonymous","EN","1","1","2","2",390,"70","73","72","87","72","68","19","76","72","78","74","3","1","35","1","","1","","6","","chatgtb","chatgpt","1","3","10","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",390
"2024-02-05 09:08:58","2024-02-05 09:13:47","0","100","289","1","2024-02-05 09:13:48","R_6Au49spVEMYZjIR","anonymous","EN","0.8999999761581421","1","2","2",252,"71","72","58","28","68","69","0","100","66","55","29","4","2","38","2","","3","","4","","Pi Personal AI Assistant","pi","3","1","18","1","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",252
"2024-02-05 09:17:09","2024-02-05 09:21:25","0","100","256","1","2024-02-05 09:21:26","R_1us4qEOGHSYHZek","anonymous","EN","0.8999999761581421","1","2","2",190,"73","80","81","80","78","76","75","75","31","76","76","3","2","24","2","","1","","4","","Replika","replika","1","4","15","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",190
"2024-02-05 09:14:14","2024-02-05 09:25:37","0","100","682","1","2024-02-05 09:25:38","R_1tneIraSBjzFSsq","anonymous","EN","0.800000011920929","1","2","2",76,"100","100","81","86","100","100","100","12","16","100","100","2","2","353","1","","3","","4","","Replika","replika","2","1","6","3","3","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",76
"2024-02-05 09:14:17","2024-02-05 09:26:38","0","100","741","1","2024-02-05 09:26:39","R_5QnCiL26DIaIW3l","anonymous","EN","1","1","2","2",114,"0","0","0","0","0","0","100","0","0","78","61","1","2","36","1","","3","","4","","Soul AI","soul.ai","2","1","7","3","2","","control","your AI companion thinks and acts the same way as before the update.",114
"2024-02-05 09:26:33","2024-02-05 09:38:08","0","100","694","1","2024-02-05 09:38:09","R_6gdQgwunWNYqbPI","anonymous","EN","","1","2","2",264,"71","50","90","84","50","96","58","68","64","38","91","2","2","49","1","","2","","4",""," Amazon","amazon","1","4","6","3","2","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",264
"2024-02-05 09:15:43","2024-02-05 09:42:12","0","100","1589","1","2024-02-05 09:42:13","R_3aluPbw5kYsYmHy","anonymous","EN","1","1","2","2",65,"95","80","80","5","95","75","25","70","20","60","0","4","2","32","2","","3","","1","","SnapChat and ChatGPT","snapchat,chatgpt","3","3","3","0.5","1","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",65
"2024-02-05 09:33:56","2024-02-05 09:42:55","0","100","538","1","2024-02-05 09:42:56","R_6AzY0alOZpHmF7b","anonymous","EN","1","1","2","2",353,"64","62","79","67","83","73","60","58","68","61","82","1","1","49","1","","3","","6","","Cleverbot","cleverbot","2","1","9","1","3","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",353
"2024-02-05 09:43:53","2024-02-05 09:46:10","0","100","137","1","2024-02-05 09:46:11","R_3DbH5nXLxLbxPMy","anonymous","EN","","1","2","2",379,"41","40","41","58","60","40","56","56","42","40","42","1","1","22","2","","3","","4","","bing","bing","2","1","2","2","2","","control","your AI companion thinks and acts the same way as before the update.",379
"2024-02-05 09:47:40","2024-02-05 09:50:18","0","100","157","1","2024-02-05 09:50:19","R_1Vz10DmOY8pUuXh","anonymous","EN","1","1","2","2",494,"34","44","60","32","55","43","69","40","33","60","67","1","1","45","1","","3","","6","","chatgpt","chatgpt","2","1","1","1","2","","closeness","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",494
"2024-02-05 09:38:55","2024-02-05 09:52:20","0","100","805","1","2024-02-05 09:52:21","R_6PHOe1iRyhObJWp","anonymous","EN","0.8999999761581421","1","2","2",243,"27","68","41","36","64","20","24","72","19","91","93","3","2","40","1","","1","","5","","Chat GPT","chatgpt","2","4","2","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",243
"2024-02-05 09:51:23","2024-02-05 09:52:25","0","100","62","1","2024-02-05 09:52:26","R_7PXl32J5eMgcNTe","anonymous","EN","1","1","2","1",475,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",475
"2024-02-05 10:07:20","2024-02-05 10:18:03","0","100","643","1","2024-02-05 10:18:04","R_7B2MNEER5hNpdsO","anonymous","EN","1","1","2","2",35,"50","10","30","10","55","25","60","25","10","11","0","2","2","40","1","","3","","4","","ChatGPT","chatgpt","1","1","5","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",35
"2024-02-05 10:18:19","2024-02-05 10:20:53","0","100","154","1","2024-02-05 10:20:54","R_1QzAHJGzDHRiDy9","anonymous","EN","1","1","2","2",91,"0","100","0","0","0","0","100","0","0","0","0","3","2","38","1","","2","","5","","Replika","replika","2","1","3","1","1","","erp","you discover that your AI companion has lost interest in any romantic interactions—your AI companion rejects your attempts at romantic interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",91
"2024-02-05 10:41:30","2024-02-05 10:45:37","0","100","246","1","2024-02-05 10:45:38","R_11bc5OZyf850u5e","anonymous","EN","1","1","2","2",117,"0","0","0","0","0","0","13","18","16","66","66","1","2","30","1","","3","","4","","replika","replika","2","1","8","1","1","","control","your AI companion thinks and acts the same way as before the update.",117
"2024-02-05 10:47:46","2024-02-05 10:49:46","0","100","120","1","2024-02-05 10:49:47","R_501tiHM8BMVnldx","anonymous","EN","1","1","2","2",105,"0","10","0","0","0","0","100","0","0","0","0","2","2","26","1","","3","","1","","Faraday","other","2","4","5","1","1","","only_visual","you discover that your AI companion's appearance changed—your AI companion no longer makes facial expressions during interactions. Aside from this, your AI companion thinks and acts the same way as before the update.",105
"2024-02-05 10:52:19","2024-02-05 10:55:03","0","100","164","1","2024-02-05 10:55:04","R_1QxCRWS8QO5u4hY","anonymous","EN","1","1","1","2",456,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",456
"2024-02-05 10:51:26","2024-02-05 10:55:12","0","100","226","1","2024-02-05 10:55:13","R_7rkeXr0PMzTii0F","anonymous","EN","0.8999999761581421","1","2","2",205,"100","100","50","100","100","100","70","80","0","100","100","4","1","34","1","","2","","4","","Replika","replika","2","1","12","1","1","The company also enables the users to have version history, i.e., it's now possible to revert to the AI companion before the update.","closeness_revert","you discover that your AI companion has lost interest in any deep interactions—your AI companion rejects your attempts to hang out, and is cold toward you. Aside from this, your AI companion thinks and acts the same way as before the update.",205
