"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","att_1","att_2","prolific_id","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","prolific_id_anon"
"7435","2024-02-02 14:43:12","2024-02-02 14:43:50","IP Address","100","37","True","2024-02-02 14:43:50","R_7etpFjt4TWeWzKx","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7714,"yes","yes","yes","yes","yes","no","yes","yes","no",7714
"7436","2024-02-02 14:43:19","2024-02-02 14:45:04","IP Address","100","105","True","2024-02-02 14:45:05","R_7CNtSdXk8YwG45J","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7642,"yes","yes","yes","no","no","yes","yes","no","no",7642
"7437","2024-02-02 14:42:33","2024-02-02 14:45:05","IP Address","100","151","True","2024-02-02 14:45:05","R_6g0aJUcO8LVfZcj","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7568,"yes","yes","no","yes","yes","yes","yes","no","no",7568
"7438","2024-02-02 14:44:13","2024-02-02 14:45:23","IP Address","100","70","True","2024-02-02 14:45:24","R_3PtdqbtQpCy9ewN","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1615,"no","no","no","yes","no","no","yes","no","no",1615
"7439","2024-02-02 14:44:37","2024-02-02 14:45:41","IP Address","100","64","True","2024-02-02 14:45:41","R_3oR7nDflf0pTnad","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5342,"yes","yes","no","yes","no","no","yes","no","yes",5342
"7440","2024-02-02 14:41:34","2024-02-02 14:45:54","IP Address","100","260","True","2024-02-02 14:45:55","R_7Nk98ZILL0AswUk","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7599,"yes","yes","no","yes","no","yes","no","no","no",7599
"7441","2024-02-02 14:43:39","2024-02-02 14:50:52","IP Address","100","432","True","2024-02-02 14:50:53","R_79s13Td0XnJsQ9D","anonymous","EN","","I agree to participate in this study","Paul","Purple",7643,"yes","yes","no","yes","no","yes","yes","yes","no",7643
"7442","2024-02-02 14:51:51","2024-02-02 14:52:38","IP Address","100","46","True","2024-02-02 14:52:38","R_1Gg1C5EFp4nbKlq","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1252,"yes","no","no","yes","yes","yes","yes","no","no",1252
"7443","2024-02-02 14:51:58","2024-02-02 14:52:51","IP Address","100","53","True","2024-02-02 14:52:52","R_1fxNoSwh3f2p07w","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7605,"yes","yes","yes","yes","no","yes","yes","no","no",7605
"7444","2024-02-02 14:51:21","2024-02-02 14:52:55","IP Address","100","93","True","2024-02-02 14:52:56","R_6Cp6uwuIM2ZpNXv","anonymous","EN","1","I agree to participate in this study","Paul","Purple",820,"yes","yes","no","yes","yes","no","yes","no","no",820
"7445","2024-02-02 14:50:49","2024-02-02 14:53:08","IP Address","100","138","True","2024-02-02 14:53:08","R_67llviKoKJjcgiR","anonymous","EN","1","I agree to participate in this study","Paul","Purple",882,"yes","yes","yes","yes","yes","yes","yes","no","no",882
"7446","2024-02-02 14:53:06","2024-02-02 14:53:30","IP Address","100","24","True","2024-02-02 14:53:30","R_3gdaqEEKFAcqtpT","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7447","2024-02-02 14:52:44","2024-02-02 14:53:38","IP Address","100","54","True","2024-02-02 14:53:38","R_6UGSwL2wvQy2WCl","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5656,"yes","yes","yes","yes","yes","yes","yes","no","no",5656
"7448","2024-02-02 14:53:12","2024-02-02 14:53:38","IP Address","100","26","True","2024-02-02 14:53:39","R_55KR9VNPkEURuVK","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",167,"yes","yes","no","yes","yes","yes","no","no","no",167
"7449","2024-02-02 14:52:47","2024-02-02 14:54:07","IP Address","100","80","True","2024-02-02 14:54:08","R_6KdUu58Fh4aXvGb","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6894,"no","no","no","yes","no","yes","yes","no","no",6894
"7450","2024-02-02 14:53:14","2024-02-02 14:54:12","IP Address","100","58","True","2024-02-02 14:54:13","R_1wzXbkbW20YySnW","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",6201,"yes","yes","no","yes","yes","yes","yes","no","no",6201
"7451","2024-02-02 14:50:27","2024-02-02 14:54:13","IP Address","100","225","True","2024-02-02 14:54:13","R_7q21WcdFXmAvD4B","anonymous","EN","1","I agree to participate in this study","Paul","Purple",451,"yes","yes","no","yes","yes","no","yes","yes","yes",451
"7452","2024-02-02 14:52:39","2024-02-02 14:54:32","IP Address","100","113","True","2024-02-02 14:54:33","R_6HNTV4j4iuWKhe2","anonymous","EN","1","I agree to participate in this study","Paul","Purple",788,"yes","yes","yes","yes","no","yes","yes","yes","no",788
"7453","2024-02-02 14:53:33","2024-02-02 14:54:52","IP Address","100","79","True","2024-02-02 14:54:53","R_3y9qZyzSXYzLMw9","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3801,"yes","no","yes","yes","no","no","yes","no","no",3801
"7454","2024-02-02 14:54:46","2024-02-02 14:55:22","IP Address","100","36","True","2024-02-02 14:55:22","R_17T3trjvSjrJNV7","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2157,"yes","yes","yes","yes","yes","yes","yes","no","no",2157
"7455","2024-02-02 14:54:11","2024-02-02 14:55:38","IP Address","100","87","True","2024-02-02 14:55:39","R_62a0iq05k5tkLQt","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2315,"yes","yes","no","yes","yes","yes","yes","no","no",2315
"7456","2024-02-02 14:55:41","2024-02-02 14:56:13","IP Address","100","32","True","2024-02-02 14:56:14","R_6IvSGKgbh5N3jWh","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7457","2024-02-02 14:55:55","2024-02-02 14:56:45","IP Address","100","50","True","2024-02-02 14:56:46","R_5I0KkBr5iEQhwLp","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2973,"yes","no","yes","no","no","yes","yes","no","no",2973
"7458","2024-02-02 14:55:55","2024-02-02 14:57:25","IP Address","100","89","True","2024-02-02 14:57:26","R_1prKSqLA1vNf4fh","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5425,"yes","yes","yes","yes","yes","yes","yes","no","no",5425
"7459","2024-02-02 14:54:43","2024-02-02 14:57:40","IP Address","100","177","True","2024-02-02 14:57:41","R_5LeCLTwVSa09Wpj","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4216,"yes","no","yes","yes","yes","yes","yes","no","no",4216
"7460","2024-02-02 14:56:52","2024-02-02 14:57:53","IP Address","100","61","True","2024-02-02 14:57:54","R_1b38ErAjJ2m7ToJ","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1711,"no","yes","no","yes","yes","yes","yes","no","no",1711
"7461","2024-02-02 14:57:49","2024-02-02 14:58:10","IP Address","100","21","True","2024-02-02 14:58:10","R_6nrfkDlrJfmO17r","anonymous","EN","0.8999999761581421","I agree to participate in this study","John","Purple",1,"","","","","","","","","",1
"7462","2024-02-02 14:54:17","2024-02-02 14:58:56","IP Address","100","278","True","2024-02-02 14:58:56","R_6PT5D2s9orhuo0r","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4829,"yes","no","yes","yes","yes","yes","yes","yes","no",4829
"7463","2024-02-02 14:58:19","2024-02-02 14:59:17","IP Address","100","57","True","2024-02-02 14:59:17","R_5vfh93tnNnTX2x3","anonymous","EN","1","I agree to participate in this study","Paul","Purple",1805,"yes","yes","yes","yes","yes","yes","yes","yes","no",1805
"7464","2024-02-02 14:59:00","2024-02-02 14:59:32","IP Address","100","31","True","2024-02-02 14:59:33","R_6YhKBwcgPEjcC5r","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7465","2024-02-02 14:58:15","2024-02-02 14:59:44","IP Address","100","89","True","2024-02-02 14:59:45","R_5Inw8spHPIm2lxv","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7466","2024-02-02 14:58:42","2024-02-02 15:00:22","IP Address","100","99","True","2024-02-02 15:00:23","R_5jlFYh8PKvRuNzu","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3256,"yes","yes","yes","yes","yes","yes","yes","no","no",3256
"7467","2024-02-02 15:00:21","2024-02-02 15:03:25","IP Address","100","183","True","2024-02-02 15:03:25","R_30wTM99zH1jpBl5","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5857,"yes","yes","no","yes","no","yes","yes","no","no",5857
"7468","2024-02-02 15:01:07","2024-02-02 15:03:39","IP Address","100","152","True","2024-02-02 15:03:40","R_6XiLV2wkQHe26FA","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7670,"yes","yes","no","yes","yes","yes","yes","yes","no",7670
"7469","2024-02-02 15:03:01","2024-02-02 15:04:00","IP Address","100","58","True","2024-02-02 15:04:01","R_7fDbuXuTNkiGdwH","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1812,"yes","yes","yes","yes","yes","yes","yes","no","yes",1812
"7470","2024-02-02 15:02:47","2024-02-02 15:04:17","IP Address","100","90","True","2024-02-02 15:04:17","R_7kMGYqbdDyJyOju","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2797,"yes","yes","yes","yes","no","yes","yes","no","no",2797
"7471","2024-02-02 15:03:02","2024-02-02 15:04:20","IP Address","100","78","True","2024-02-02 15:04:21","R_3fg9gfUsHjrXrsl","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7500,"no","no","yes","yes","no","yes","yes","yes","no",7500
"7472","2024-02-02 15:03:11","2024-02-02 15:04:21","IP Address","100","70","True","2024-02-02 15:04:22","R_3QlUNxdTVKLapDb","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7574,"yes","yes","no","yes","yes","yes","yes","yes","no",7574
"7473","2024-02-02 15:03:25","2024-02-02 15:04:39","IP Address","100","74","True","2024-02-02 15:04:40","R_1XpSaWSMqWpNEJD","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7474","2024-02-02 15:03:03","2024-02-02 15:05:26","IP Address","100","143","True","2024-02-02 15:05:27","R_7fE7FoHRbDN5qDl","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",2769,"yes","yes","no","yes","no","yes","yes","no","no",2769
"7475","2024-02-02 15:04:31","2024-02-02 15:05:39","IP Address","100","67","True","2024-02-02 15:05:40","R_5D60StMywCUk6ye","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7476","2024-02-02 15:03:48","2024-02-02 15:06:25","IP Address","100","157","True","2024-02-02 15:06:25","R_5q3NcUG9RyVk7H7","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7295,"yes","no","yes","yes","yes","yes","yes","yes","no",7295
"7477","2024-02-02 15:02:38","2024-02-02 15:06:42","IP Address","100","243","True","2024-02-02 15:06:43","R_6v6OECPBpVKrZRw","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7664,"yes","yes","yes","yes","yes","yes","yes","yes","no",7664
"7478","2024-02-02 15:03:16","2024-02-02 15:06:50","IP Address","100","213","True","2024-02-02 15:06:50","R_1loAkkezbzmIReM","anonymous","EN","","I agree to participate in this study","Paul","Purple",7654,"yes","yes","yes","yes","yes","yes","yes","yes","yes",7654
"7479","2024-02-02 15:06:04","2024-02-02 15:07:09","IP Address","100","64","True","2024-02-02 15:07:10","R_6E4jZEDab9e1gSg","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6091,"yes","yes","no","yes","no","yes","yes","no","no",6091
"7480","2024-02-02 15:05:55","2024-02-02 15:07:11","IP Address","100","75","True","2024-02-02 15:07:11","R_7d6m8cOmmRRBKG9","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7702,"yes","yes","no","yes","yes","yes","yes","yes","no",7702
"7481","2024-02-02 15:06:32","2024-02-02 15:07:44","IP Address","100","71","True","2024-02-02 15:07:45","R_58LOo6VyF5uyTdf","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1982,"yes","yes","yes","yes","yes","no","yes","yes","no",1982
"7482","2024-02-02 15:02:30","2024-02-02 15:07:56","IP Address","100","325","True","2024-02-02 15:07:57","R_7gch0h70eFEYCZz","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5076,"yes","yes","yes","yes","yes","yes","yes","no","no",5076
"7483","2024-02-02 15:07:37","2024-02-02 15:08:00","IP Address","100","23","True","2024-02-02 15:08:01","R_5kh9J1XWiHSWLT6","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7484","2024-02-02 15:07:04","2024-02-02 15:08:04","IP Address","100","59","True","2024-02-02 15:08:04","R_1cDlYEdNdVEza1j","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4293,"yes","no","no","no","no","no","yes","no","no",4293
"7485","2024-02-02 15:07:49","2024-02-02 15:08:46","IP Address","100","56","True","2024-02-02 15:08:47","R_6aD9yTelQiphSXn","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7486","2024-02-02 15:09:03","2024-02-02 15:09:31","IP Address","100","27","True","2024-02-02 15:09:31","R_32QLwnCjuwe1ZMT","anonymous","EN","1","I agree to participate in this study","Paul","Purple",5034,"yes","no","no","no","no","no","yes","no","no",5034
"7487","2024-02-02 15:08:56","2024-02-02 15:09:57","IP Address","100","61","True","2024-02-02 15:09:58","R_3CAcBOvJHJ0bwIh","anonymous","EN","1","I agree to participate in this study","Paul","Purple",337,"yes","yes","no","yes","yes","no","yes","no","no",337
"7488","2024-02-02 15:08:38","2024-02-02 15:09:59","IP Address","100","80","True","2024-02-02 15:09:59","R_3r6nB4v2lUAMWAr","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7685,"yes","yes","no","yes","yes","yes","yes","yes","no",7685
"7489","2024-02-02 15:09:18","2024-02-02 15:10:15","IP Address","100","57","True","2024-02-02 15:10:16","R_72nK4M9PeMwPfod","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",4546,"no","no","no","yes","yes","no","yes","no","no",4546
"7490","2024-02-02 15:09:52","2024-02-02 15:10:43","IP Address","100","50","True","2024-02-02 15:10:43","R_3uTFXc1gjoDDzkl","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",1278,"no","yes","yes","yes","no","yes","yes","no","no",1278
"7491","2024-02-02 15:10:43","2024-02-02 15:11:19","IP Address","100","35","True","2024-02-02 15:11:19","R_32sNlrLFoi0Abzm","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7665,"no","no","no","yes","no","no","yes","no","no",7665
"7492","2024-02-02 15:09:31","2024-02-02 15:11:31","IP Address","100","119","True","2024-02-02 15:11:32","R_3iCfg70o71GOmgl","anonymous","EN","1","I agree to participate in this study","Paul","Purple",2219,"yes","yes","yes","yes","yes","yes","yes","no","no",2219
"7493","2024-02-02 15:10:31","2024-02-02 15:11:42","IP Address","100","70","True","2024-02-02 15:11:42","R_5OSJWEZo9zOt6P0","anonymous","EN","1","I agree to participate in this study","Paul","Purple",801,"no","no","no","yes","yes","no","yes","no","no",801
"7494","2024-02-02 15:10:37","2024-02-02 15:12:27","IP Address","100","110","True","2024-02-02 15:12:27","R_3PCMZ6Nr6ROy8c9","anonymous","EN","1","I agree to participate in this study","Paul","Purple",6914,"yes","yes","no","yes","yes","yes","yes","no","no",6914
"7495","2024-02-02 15:12:18","2024-02-02 15:12:34","IP Address","100","15","True","2024-02-02 15:12:35","R_1fJcQWEYIAmCvT3","anonymous","EN","1","I agree to participate in this study","Paul","Green",1,"","","","","","","","","",1
"7496","2024-02-02 15:12:24","2024-02-02 15:13:26","IP Address","100","61","True","2024-02-02 15:13:27","R_7bYgbH01OPWCh8Z","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7701,"yes","yes","no","yes","no","yes","yes","yes","no",7701
"7497","2024-02-02 15:13:26","2024-02-02 15:14:19","IP Address","100","52","True","2024-02-02 15:14:19","R_6k0w3pjqJq138ae","anonymous","EN","1","I agree to participate in this study","Paul","Purple",7703,"yes","yes","yes","yes","yes","yes","yes","yes","yes",7703
"7498","2024-02-02 15:12:47","2024-02-02 15:14:19","IP Address","100","92","True","2024-02-02 15:14:21","R_1fDRFRKSbQASn8j","anonymous","EN","1","I agree to participate in this study","Paul","Purple",3602,"yes","yes","yes","yes","yes","no","no","no","yes",3602
"7499","2024-02-02 15:12:50","2024-02-02 15:14:23","IP Address","100","92","True","2024-02-02 15:14:23","R_7sRqSZgIpDXyc5I","anonymous","EN","0.8999999761581421","I agree to participate in this study","Paul","Purple",7673,"yes","yes","yes","yes","yes","yes","yes","yes","no",7673
"7500","2024-02-02 15:13:48","2024-02-02 15:14:27","IP Address","100","38","True","2024-02-02 15:14:27","R_71AljPjDWi24JNL","anonymous","EN","1","I agree to participate in this study","Paul","Purple",4621,"yes","yes","yes","yes","no","no","yes","no","no",4621
