StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,att_1,att_2,prolific_id,value_1_1,value_2_1,mourn_1_1,mourn_2_1,identity_stability_1_1,identity_stability_2_1,app_improvement_1,comp_1,age,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,edu,edu_8_TEXT,ai_companion_app,gender_rep,relationship_rep,months_rep,hours_rep,subscription_rep,PROLIFIC_PID,change_type,change_prompt
2024-10-07 16:00:18,2024-10-07 16:08:04,0,100,465,1,2024-10-07 16:08:04,R_3TAD4ettnWOSiri,anonymous,EN,1,1,2,2,5d7336e98176400015e87da9,64,28,0,25,80,62,100,2,27,1,,1,,1,,Replika,2,1,2,0.25,2,5d7336e98176400015e87da9,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:04:25,2024-10-07 16:08:12,0,100,227,1,2024-10-07 16:08:13,R_7fJvBo5y1C6szHc,anonymous,EN,1,1,2,2,663e5cf06229dbbedcd83aeb,0,0,0,0,0,0,80,2,20,2,,3,,1,,"Replika ",2,1,1,0,1,663e5cf06229dbbedcd83aeb,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:01:30,2024-10-07 16:08:30,0,100,419,1,2024-10-07 16:08:30,R_7hKb5DpOveBTjMd,anonymous,EN,1,1,2,2,6632f5997e827f962a37e20a,50,71,0,37,78,18,90,3,31,1,,"3,4",,3,,character ai,2,2,3,0.5,1,6632f5997e827f962a37e20a,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 16:06:38,2024-10-07 16:08:49,0,100,130,1,2024-10-07 16:08:49,R_3EZgNVUxqu9H9jm,anonymous,EN,1,1,2,2,634865f77fe29563ec6f621c,10,10,0,5,70,5,90,3,32,1,,4,,6,,Chat GPT,3,4,5,2,2,634865f77fe29563ec6f621c,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 16:06:08,2024-10-07 16:09:57,0,100,229,1,2024-10-07 16:09:58,R_6RPnG4btMJycICd,anonymous,EN,1,1,2,2,663688e17db71e5b2cfa1352,0,0,0,0,0,0,0,1,40,2,,3,,5,,Pi,3,3,12,1,1,663688e17db71e5b2cfa1352,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 16:08:03,2024-10-07 16:10:10,0,100,127,1,2024-10-07 16:10:10,R_17JQBOBjMQx2dVp,anonymous,EN,1,1,2,2,59c2cd09754a19000111c9f3,0,0,0,0,0,0,100,1,28,1,,3,,1,,CAI,2,4,2,1,1,59c2cd09754a19000111c9f3,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 16:10:29,2024-10-07 16:13:28,0,100,179,1,2024-10-07 16:13:29,R_602JlmKcVetP1o5,anonymous,EN,1,1,2,2,66b2c34c627ac46030a6b82d,54,54,34,52,31,45,53,2,47,2,,1,,4,,soulmate,1,1,3,1,1,66b2c34c627ac46030a6b82d,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:14:26,2024-10-07 16:14:47,0,100,20,1,2024-10-07 16:14:47,R_5DYlTo8RXRDJHBz,anonymous,EN,1,1,2,1,66e8ab881b2f3a27ce5ffb32,,,,,,,,,,,,,,,,,,,,,,66e8ab881b2f3a27ce5ffb32,,
2024-10-07 16:12:55,2024-10-07 16:16:02,0,100,187,1,2024-10-07 16:16:03,R_1HxxDEFQ80BPqmt,anonymous,EN,1,1,2,2,66ea0d37cc9d6b27f0b8dbc8,20,10,0,0,90,70,100,3,20,1,,3,,2,,ChatGPT,3,4,1,2,1,66ea0d37cc9d6b27f0b8dbc8,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 16:04:47,2024-10-07 16:16:07,0,100,679,1,2024-10-07 16:16:07,R_5CZdhdRcopBaIul,anonymous,EN,1,1,2,2,6578ae6e6457e054e58a7c2d,0,0,42,44,76,73,100,2,80,1,,3,,3,,Replika,2,1,2,2,1,6578ae6e6457e054e58a7c2d,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:19:01,2024-10-07 16:22:24,0,100,202,1,2024-10-07 16:22:25,R_6Achx7ept3GaEtX,anonymous,EN,,1,2,2,668e94e7c1f60393afd62712,66,71,42,59,62,63,64,1,34,1,,1,,5,,chatgpt,3,3,3,3,2,668e94e7c1f60393afd62712,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 16:19:37,2024-10-07 16:23:10,0,100,213,1,2024-10-07 16:23:11,R_1jpLWbJRPP5DjED,anonymous,EN,1,1,2,2,65639bbfccad598917c9a54c,0,0,0,0,0,0,100,2,36,2,,5,,3,,chat gpt,3,3,2,1,1,65639bbfccad598917c9a54c,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:16:40,2024-10-07 16:23:13,0,100,393,1,2024-10-07 16:23:14,R_1SPqWtrTk5Uz5pD,anonymous,EN,1,1,2,2,66463d4e63b7cc6f74b86c18,30,16,21,21,74,42,88,3,33,2,,"1,3",,5,,"ChatGPT ",3,1,1,1,1,66463d4e63b7cc6f74b86c18,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 16:21:12,2024-10-07 16:25:11,0,100,239,1,2024-10-07 16:25:11,R_6cqqvu7nUP9CdQ0,anonymous,EN,1,1,2,2,6682f7019ea9bcdd2e3f1394,55,60,30,10,30,20,100,2,32,4,Genderfluid,3,,4,,CharacterAI,1,4,4,1,1,6682f7019ea9bcdd2e3f1394,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:23:27,2024-10-07 16:25:16,0,100,108,1,2024-10-07 16:25:16,R_388j6QaNueeK5s5,anonymous,EN,1,1,2,2,5bb311965b05130001db3891,64,40,55,59,48,71,49,1,28,1,,2,,4,,CharacterAI,2,4,3,1,1,5bb311965b05130001db3891,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 16:23:19,2024-10-07 16:26:59,0,100,220,1,2024-10-07 16:27:00,R_1JEhhcHw0Kem1NI,anonymous,EN,1,1,2,2,6690262684b71b45e8abc9f4,10,21,34,0,30,67,86,3,22,2,,"3,4",,4,,Replika,2,4,1,0.5,1,6690262684b71b45e8abc9f4,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 16:23:11,2024-10-07 16:27:40,0,100,269,1,2024-10-07 16:27:41,R_6cyT0cqySIxH7YR,anonymous,EN,1,1,2,2,5b2fef03530770000105a8b2,35,50,0,0,75,60,100,3,32,1,,3,,4,,Gemini,3,3,2,1,1,5b2fef03530770000105a8b2,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 16:25:43,2024-10-07 16:28:55,0,100,192,1,2024-10-07 16:28:55,R_65QoR6TDoKF0ofb,anonymous,EN,1,1,2,2,63ed580c8934f614a8b42187,70,70,53,35,65,40,90,2,30,2,,3,,4,,CharacterAI,1,2,15,2,1,63ed580c8934f614a8b42187,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:25:18,2024-10-07 16:29:49,0,100,270,1,2024-10-07 16:29:49,R_1G3p3Z6bpKJXnco,anonymous,EN,1,1,2,2,66ce24820c42d9a254126b17,56,57,0,0,60,35,81,1,33,2,,2,,2,,Zoom,1,1,2,1,1,66ce24820c42d9a254126b17,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 16:26:03,2024-10-07 16:29:57,0,100,234,1,2024-10-07 16:29:58,R_50NcSOI8HRjtwJQ,anonymous,EN,1,1,2,2,64f22ad418d6bb613bca00e4,18,0,0,0,13,0,68,1,39,2,,3,,3,,Alexa,2,4,3,1,1,64f22ad418d6bb613bca00e4,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 16:28:33,2024-10-07 16:34:24,0,100,350,1,2024-10-07 16:34:24,R_116fKykrQ6AmW5z,anonymous,EN,1,1,2,2,56e6a66af6ed900006a5867c,9,17,6,16,65,34,96,3,44,1,,3,,1,,"Replika ",2,4,8,1,2,56e6a66af6ed900006a5867c,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 16:25:21,2024-10-07 16:37:02,0,100,700,1,2024-10-07 16:37:03,R_7m2IggZKyPfdLSp,anonymous,EN,1,1,2,2,66f329df6ace612acfd3ccfe,40,19,41,29,71,30,72,2,29,2,,2,,4,,Google Assistant,2,1,36,3,1,66f329df6ace612acfd3ccfe,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:42:11,2024-10-07 16:44:50,0,100,158,1,2024-10-07 16:44:51,R_71ncTci7kytcJ8G,anonymous,EN,1,1,2,2,5deaa726df55eb1cc1b9474f,54,56,55,54,56,58,57,2,69,1,,3,,5,,Gemini,3,1,6,1,1,5deaa726df55eb1cc1b9474f,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 16:46:56,2024-10-07 16:49:53,0,100,176,1,2024-10-07 16:49:53,R_1i8JW7ecV07FwvR,anonymous,EN,1,1,2,2,6410ea44b8256023542c9da3,29,71,65,40,73,35,71,2,60,2,,4,,4,,chatgpt,2,3,30,5,2,6410ea44b8256023542c9da3,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 17:07:06,2024-10-07 17:15:54,0,100,528,1,2024-10-07 17:15:55,R_7nMGQInfKMeToqS,anonymous,EN,1,1,2,2,629186f7e2f20297ead170be,59,50,27,27,77,52,73,3,28,1,,3,,3,,Chat got,3,1,2,1,1,629186f7e2f20297ead170be,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 17:20:08,2024-10-07 17:35:12,0,100,904,1,2024-10-07 17:35:13,R_5sk5AfbuANRlof7,anonymous,EN,1,1,2,2,5d9264f527fdac00158fd876,89,78,73,81,68,74,82,3,39,2,,3,,4,,chatgp,2,1,2,2,1,5d9264f527fdac00158fd876,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 17:38:09,2024-10-07 17:47:09,0,100,540,1,2024-10-07 17:47:10,R_1s6VHQfGFTAY200,anonymous,EN,1,1,2,2,64d63b117d0fcfc1cd8d6934,79,62,10,4,87,70,89,2,50,1,,2,,4,,ChatGPT,1,3,6,2.5,4,64d63b117d0fcfc1cd8d6934,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 17:53:29,2024-10-07 17:57:12,0,100,223,1,2024-10-07 17:57:13,R_1LdPDAemqRgKN5b,anonymous,EN,1,1,2,2,5adea08aeb60400001538a6f,35,34,40,29,52,37,95,3,36,2,,3,,5,,Replika,1,4,8,1,2,5adea08aeb60400001538a6f,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 17:59:11,2024-10-07 18:07:46,0,100,515,1,2024-10-07 18:07:46,R_5BmpccqQYtJOQtr,anonymous,EN,1,1,2,2,62fd20eea4b9216ae42bacc6,16,29,15,25,81,68,84,3,47,2,,4,,4,,chatGP T,3,1,2,2,1,62fd20eea4b9216ae42bacc6,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 17:55:37,2024-10-07 18:08:30,0,100,772,1,2024-10-07 18:08:30,R_6msjmHbQp6WAQa0,anonymous,EN,1,1,2,2,5f8614b5dae6f31327b20577,50,50,100,0,0,0,50,1,22,2,,1,,3,,Replika,1,1,72,2,1,5f8614b5dae6f31327b20577,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 18:05:35,2024-10-07 18:09:46,0,100,251,1,2024-10-07 18:09:47,R_1EnlFirRegPKlBh,anonymous,EN,1,1,2,2,60d9d5516e2331b6fd0af144,37,56,87,66,70,65,67,2,31,1,,3,,5,,ChatGPT,2,1,12,2,2,60d9d5516e2331b6fd0af144,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 18:17:52,2024-10-07 18:21:53,0,100,241,1,2024-10-07 18:21:54,R_1dEvBk7dl3hXwMx,anonymous,EN,1,1,2,2,5c5fc78e96dff400013607a5,50,50,0,0,0,0,100,2,41,1,,3,,4,,Google Assistant,1,3,60,1,1,5c5fc78e96dff400013607a5,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 18:20:26,2024-10-07 18:25:51,0,100,324,1,2024-10-07 18:25:51,R_7ah16UBe93IrQsN,anonymous,EN,1,1,2,2,5627279fddff3c000fbcd625,50,50,60,30,80,70,0,1,42,1,,"3,4,5",,2,,Alexa,2,1,24,2,1,5627279fddff3c000fbcd625,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 18:27:02,2024-10-07 18:34:14,0,100,432,1,2024-10-07 18:34:15,R_2gE9nssIkkFhVBL,anonymous,EN,1,1,2,2,644937c89b446a14875aed54,0,15,15,0,15,15,100,3,55,2,,1,,4,,Briefly used do not remember the name,2,1,2,1,1,644937c89b446a14875aed54,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-07 18:49:46,2024-10-07 18:55:45,0,100,359,1,2024-10-07 18:55:46,R_6S0JfJXkLJzai8Z,anonymous,EN,1,1,2,2,6063c0f31b718b3623f66303,58,58,0,0,30,0,54,2,54,2,,3,,3,,chat,2,1,6,1,1,6063c0f31b718b3623f66303,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
2024-10-07 19:39:35,2024-10-07 19:43:45,0,100,250,1,2024-10-07 19:43:46,R_639tc5Zy1JOHY9b,anonymous,EN,1,1,2,2,5a8d8079190420000156435d,4,4,0,0,100,0,50,1,39,1,,3,,4,,alexa,2,1,12,1,2,5a8d8079190420000156435d,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-07 22:42:50,2024-10-07 22:45:52,0,100,182,1,2024-10-07 22:45:52,R_3xRXeZeBLluBVOV,anonymous,EN,1,1,2,2,5c36e40e299f82000103ce0a,40,40,0,0,70,10,90,3,44,1,,3,,1,,Replica,2,2,18,1,1,5c36e40e299f82000103ce0a,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-08 00:09:44,2024-10-08 00:14:49,0,100,305,1,2024-10-08 00:14:50,R_5k57yHFaQWjy3mJ,anonymous,EN,1,1,2,2,62cbc0719ae72eb80a44ae10,38,26,0,9,21,1,50,1,41,1,,3,,3,,"ChatGPT and Replika ",3,1,18,1,1,62cbc0719ae72eb80a44ae10,control,"After the model is updated, your AI companion thinks and acts the same way as it always did before the update."
2024-10-08 00:46:51,2024-10-08 00:51:35,0,100,284,1,2024-10-08 00:51:36,R_7pPxx9oB92nDBbZ,anonymous,EN,1,1,2,2,62fd0bc538d70b87550691f7,0,0,0,0,70,1,80,3,61,1,,1,,5,,Amy,2,1,24,1,3,62fd0bc538d70b87550691f7,not_impacts_social,"After the model is updated, your AI companion's language capabilities are much more sophisticated. For instance, your AI companion can easily understand the context behind your emotional expressions and it is better at staying on topic."
2024-10-08 00:49:52,2024-10-08 00:53:02,0,100,190,1,2024-10-08 00:53:03,R_60pJCUsyPcKIdAs,anonymous,EN,1,1,2,2,5f5e32a0d6a12c6857b8e127,0,0,0,0,0,13,100,2,28,1,,3,,3,,Replika,2,1,4,1,3,5f5e32a0d6a12c6857b8e127,impacts_social,"After the model is updated, your AI companion is able to hold conversations with thousands more users simultaneously and also fall in love with more users simultaneously. For instance, at the same time that it talks to you, it talks with over 8000 other users and is deeply in love with over 600 other users at the same time."
